,title,description,published date,url,publisher,published time ago,State,Department,POSITIVE,NEUTRAL,NEGATIVE,SENTIMENT_ANALYSIS_RESULT
30,India tells Canada to withdraw dozens of its diplomats: Report - The Nation,India tells Canada to withdraw dozens of its diplomats: Report  The Nation,2023-10-03 08:00:32,https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3Lm5hdGlvbi5jb20ucGsvMDMtT2N0LTIwMjMvaW5kaWEtdGVsbHMtY2FuYWRhLXRvLXdpdGhkcmF3LWRvemVucy1vZi1pdHMtZGlwbG9tYXRzLXJlcG9ydNIBb2h0dHBzOi8vd3d3Lm5hdGlvbi5jb20ucGsvMDMtT2N0LTIwMjMvaW5kaWEtdGVsbHMtY2FuYWRhLXRvLXdpdGhkcmF3LWRvemVucy1vZi1pdHMtZGlwbG9tYXRzLXJlcG9ydD92ZXJzaW9uPWFtcA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,The Nation,"0 days, 6 hours, 39 minutes, 35 seconds ago",Delhi,Finance Commission,0.7261538505554199,0.2738461494445801,0.2738461494445801,NEU
31,"Delhi tops the list of fake universities in India, UGC list shows - Times of India","Delhi tops the list of fake universities in India, UGC list shows  Times of India",2023-10-03 08:12:00,https://news.google.com/rss/articles/CBMijQFodHRwczovL3RpbWVzb2ZpbmRpYS5pbmRpYXRpbWVzLmNvbS9lZHVjYXRpb24vbmV3cy9kZWxoaS10b3BzLXRoZS1saXN0LW9mLWZha2UtdW5pdmVyc2l0aWVzLWluLWluZGlhLXVnYy1saXN0LXNob3dzL2FydGljbGVzaG93LzEwNDEyNTg2Mi5jbXPSAZEBaHR0cHM6Ly90aW1lc29maW5kaWEuaW5kaWF0aW1lcy5jb20vZWR1Y2F0aW9uL25ld3MvZGVsaGktdG9wcy10aGUtbGlzdC1vZi1mYWtlLXVuaXZlcnNpdGllcy1pbi1pbmRpYS11Z2MtbGlzdC1zaG93cy9hbXBfYXJ0aWNsZXNob3cvMTA0MTI1ODYyLmNtcw?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Times of India,"0 days, 6 hours, 28 minutes, 7 seconds ago",Delhi,Finance Commission,0.6646981239318848,0.33530187606811523,0.33530187606811523,NEU
32,Role of Grassroots in National Elections: Case Study from Village India - Lokmat,Role of Grassroots in National Elections: Case Study from Village India  Lokmat,2023-10-03 08:42:32,https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3Lmxva21hdHRpbWVzLmNvbS9idXNpbmVzcy9yb2xlLW9mLWdyYXNzcm9vdHMtaW4tbmF0aW9uYWwtZWxlY3Rpb25zLWNhc2Utc3R1ZHktZnJvbS12aWxsYWdlLWluZGlhL9IBAA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Lokmat,"0 days, 5 hours, 57 minutes, 35 seconds ago",Delhi,Finance Commission,0.9744060635566711,0.025593936443328857,0.025593936443328857,NEU
33,Corruption investigation targets high-ranking officials at Indonesia's ... - Gutzy Asia,Corruption investigation targets high-ranking officials at Indonesia's ...  Gutzy Asia,2023-10-02 01:44:36,https://news.google.com/rss/articles/CBMifGh0dHBzOi8vZ3V0enkuYXNpYS8yMDIzLzEwLzAyL2NvcnJ1cHRpb24taW52ZXN0aWdhdGlvbi10YXJnZXRzLWhpZ2gtcmFua2luZy1vZmZpY2lhbHMtYXQtaW5kb25lc2lhcy1taW5pc3RyeS1vZi1hZ3JpY3VsdHVyZS_SAQA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Gutzy Asia,"1 days, 12 hours, 55 minutes, 35 seconds ago",Delhi,Ministry of Agriculture & Farmers Welfare,0.6077023148536682,0.3922976851463318,0.3922976851463318,NEG
34,Alberta cannabis companies eligible for agricultural grants - Marijuana Business Daily,Alberta cannabis companies eligible for agricultural grants  Marijuana Business Daily,2023-10-02 19:21:38,https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vbWpiaXpkYWlseS5jb20vYWxiZXJ0YS1jYW5uYWJpcy1jb21wYW5pZXMtZWxpZ2libGUtZm9yLWFncmljdWx0dXJhbC1ncmFudHMv0gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Marijuana Business Daily,"0 days, 19 hours, 18 minutes, 33 seconds ago",Delhi,Ministry of Agriculture & Farmers Welfare,0.8576591610908508,0.14234083890914917,0.14234083890914917,NEU
35,Sri Lanka : Agriculture Minister guarantees compensation to farmers ... - Colombo Page,Sri Lanka : Agriculture Minister guarantees compensation to farmers ...  Colombo Page,2023-10-03 05:28:00,https://news.google.com/rss/articles/CBMiPWh0dHA6Ly93d3cuY29sb21ib3BhZ2UuY29tL2FyY2hpdmVfMjNCL09jdDAzXzE2OTYzMTA4ODVDSC5waHDSAQA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Colombo Page,"0 days, 9 hours, 12 minutes, 11 seconds ago",Delhi,Ministry of Agriculture & Farmers Welfare,0.8081054091453552,0.19189459085464478,0.19189459085464478,NEU
36,Fitch Affirms Bank for Agriculture and Agricultural Cooperatives at ... - Fitch Ratings,Fitch Affirms Bank for Agriculture and Agricultural Cooperatives at ...  Fitch Ratings,2023-09-28 06:01:00,https://news.google.com/rss/articles/CBMihQFodHRwczovL3d3dy5maXRjaHJhdGluZ3MuY29tL3Jlc2VhcmNoL2JhbmtzL2ZpdGNoLWFmZmlybXMtYmFuay1mb3ItYWdyaWN1bHR1cmUtYWdyaWN1bHR1cmFsLWNvb3BlcmF0aXZlcy1hdC1hYWEtdGhhLXN0YWJsZS0yOC0wOS0yMDIz0gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Fitch Ratings,"5 days, 8 hours, 39 minutes, 11 seconds ago",Delhi,Ministry of Agriculture & Farmers Welfare,0.9596187472343445,0.04038125276565552,0.04038125276565552,NEU
37,Venezuela: Ministry of Agriculture and Lands issues agro-ecological ... - GlobalComplianceNews,Venezuela: Ministry of Agriculture and Lands issues agro-ecological ...  GlobalComplianceNews,2023-09-03 07:00:00,https://news.google.com/rss/articles/CBMi7AFodHRwczovL3d3dy5nbG9iYWxjb21wbGlhbmNlbmV3cy5jb20vMjAyMy8wOS8wMy9odHRwcy1pbnNpZ2h0cGx1cy1iYWtlcm1ja2VuemllLWNvbS1ibS1pbnRlcm5hdGlvbmFsLWNvbW1lcmNpYWwtdHJhZGUtdmVuZXp1ZWxhLW1pbmlzdHJ5LW9mLWFncmljdWx0dXJlLWFuZC1sYW5kcy1lc3RhYmxpc2hlcy1yZWd1bGF0aW9uLW9mLWFncm8tZWNvbG9naWNhbC1vci1vcmdhbmljLWNvbnN1bWFibGVzXzA4MzAyMDIzL9IBAA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GlobalComplianceNews,"30 days, 7 hours, 40 minutes, 11 seconds ago",Delhi,Ministry of Agriculture & Farmers Welfare,0.9730405807495117,0.02695941925048828,0.02695941925048828,NEU
38,Venezuela: Ministry of Agriculture and Lands issues agro-ecological ... - GlobalComplianceNews,Venezuela: Ministry of Agriculture and Lands issues agro-ecological ...  GlobalComplianceNews,2023-09-03 07:00:00,https://news.google.com/rss/articles/CBMi7AFodHRwczovL3d3dy5nbG9iYWxjb21wbGlhbmNlbmV3cy5jb20vMjAyMy8wOS8wMy9odHRwcy1pbnNpZ2h0cGx1cy1iYWtlcm1ja2VuemllLWNvbS1ibS1pbnRlcm5hdGlvbmFsLWNvbW1lcmNpYWwtdHJhZGUtdmVuZXp1ZWxhLW1pbmlzdHJ5LW9mLWFncmljdWx0dXJlLWFuZC1sYW5kcy1lc3RhYmxpc2hlcy1yZWd1bGF0aW9uLW9mLWFncm8tZWNvbG9naWNhbC1vci1vcmdhbmljLWNvbnN1bWFibGVzXzA4MzAyMDIzL9IBAA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GlobalComplianceNews,"30 days, 7 hours, 40 minutes, 14 seconds ago",Delhi,Ministry of Agro & Rural Industries,0.9730405807495117,0.02695941925048828,0.02695941925048828,NEU
39,Agriculture and Food - Saudi Arabia | The Netherlands and Saudi ... - The Netherlands and You,Agriculture and Food - Saudi Arabia | The Netherlands and Saudi ...  The Netherlands and You,2023-09-13 08:27:58,https://news.google.com/rss/articles/CBMiSWh0dHBzOi8vd3d3Lm5ldGhlcmxhbmRzYW5keW91Lm5sL3dlYi9zYXVkaS1hcmFiaWEvdGhlbWVzL2FncmljdWx0dXJlLWZvb2TSAQA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,The Netherlands and You,"20 days, 6 hours, 12 minutes, 16 seconds ago",Delhi,Ministry of Agro & Rural Industries,0.9673978686332703,0.032602131366729736,0.032602131366729736,NEU
40,"Agriculture: $250m in incentives to farmers, $150m for infrastructure - TT Newsday","Agriculture: $250m in incentives to farmers, $150m for infrastructure  TT Newsday",2023-10-02 21:02:38,https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vbmV3c2RheS5jby50dC8yMDIzLzEwLzAyL2FncmljdWx0dXJlLTI1MG0taW4taW5jZW50aXZlcy10by1mYXJtZXJzLTE1MG0tZm9yLWluZnJhc3RydWN0dXJlL9IBAA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,TT Newsday,"0 days, 17 hours, 37 minutes, 36 seconds ago",Delhi,Ministry of Agro & Rural Industries,0.917924165725708,0.08207583427429199,0.08207583427429199,NEU
41,Vietnam's agro-forestry-fisheries sector reports trade surplus in first 9 ... - Xinhua,Vietnam's agro-forestry-fisheries sector reports trade surplus in first 9 ...  Xinhua,2023-09-29 09:59:45,https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vZW5nbGlzaC5uZXdzLmNuLzIwMjMwOTI5Lzk0MGNmYjEwNGU1OTQyZmVhMWZkMzdjNmViODg0ZjQ0L2MuaHRtbNIBAA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Xinhua,"4 days, 4 hours, 40 minutes, 29 seconds ago",Delhi,Ministry of Agro & Rural Industries,0.8896662592887878,0.11033374071121216,0.11033374071121216,NEU
42,Aging palm trees signal a looming crisis for the world's everything oil - The Seattle Times,Aging palm trees signal a looming crisis for the world's everything oil  The Seattle Times,2023-10-02 21:52:16,https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LnNlYXR0bGV0aW1lcy5jb20vYnVzaW5lc3MvYWdpbmctcGFsbS10cmVlcy1zaWduYWwtYS1sb29taW5nLWNyaXNpcy1mb3ItdGhlLXdvcmxkcy1ldmVyeXRoaW5nLW9pbC_SAQA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,The Seattle Times,"0 days, 16 hours, 47 minutes, 58 seconds ago",Delhi,Ministry of Agro & Rural Industries,0.8896797299385071,0.11032027006149292,0.11032027006149292,NEG
43,India-Canada ties fray in row over Sikh separatist killing - Reuters,India-Canada ties fray in row over Sikh separatist killing  Reuters,2023-10-03 07:26:00,https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL2luZGlhLWNhbmFkYS10aWVzLWZyYXktcm93LW92ZXItc2lraC1zZXBhcmF0aXN0LWtpbGxpbmctMjAyMy0xMC0wMy_SAQA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Reuters,"0 days, 7 hours, 14 minutes, 20 seconds ago",Delhi,Ministry of Coal,0.6390140652656555,0.3609859347343445,0.3609859347343445,NEG
44,NTPC registers 83% growth in coal output in first half of FY'24 - PSU Watch,NTPC registers 83% growth in coal output in first half of FY'24  PSU Watch,2023-10-03 08:57:47,https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vcHN1d2F0Y2guY29tL25ld3N1cGRhdGVzL250cGMtcmVnaXN0ZXJzLTgzLWdyb3d0aC1pbi1jb2FsLW91dHB1dC1pbi1maXJzdC1oYWxmLW9mLWZ5MjTSAQA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,PSU Watch,"0 days, 5 hours, 42 minutes, 33 seconds ago",Delhi,Ministry of Coal,0.5262322425842285,0.4737677574157715,0.4737677574157715,NEU
45,Strong Japan-India Relationship Good for Indo-Pacific Security ... - The Japan News,Strong Japan-India Relationship Good for Indo-Pacific Security ...  The Japan News,2023-10-03 08:45:00,https://news.google.com/rss/articles/CBMiQ2h0dHBzOi8vamFwYW5uZXdzLnlvbWl1cmkuY28uanAvd29ybGQvYXNpYS1wYWNpZmljLzIwMjMxMDAzLTE0MDUyOC_SAQA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,The Japan News,"0 days, 5 hours, 55 minutes, 20 seconds ago",Delhi,Ministry of Coal,0.9369469881057739,0.06305301189422607,0.06305301189422607,POS
46,Opinion | Scams and Scandals Have Made Chhattisgarh a State of Corruption - News18,Opinion | Scams and Scandals Have Made Chhattisgarh a State of Corruption  News18,2023-10-03 09:02:23,https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3Lm5ld3MxOC5jb20vb3Bpbmlvbi9vcGluaW9uLXNjYW1zLWFuZC1zY2FuZGFscy1oYXZlLW1hZGUtY2hoYXR0aXNnYXJoLWEtc3RhdGUtb2YtY29ycnVwdGlvbi04NjAxMjc2Lmh0bWzSAXdodHRwczovL3d3dy5uZXdzMTguY29tL2FtcC9vcGluaW9uL29waW5pb24tc2NhbXMtYW5kLXNjYW5kYWxzLWhhdmUtbWFkZS1jaGhhdHRpc2dhcmgtYS1zdGF0ZS1vZi1jb3JydXB0aW9uLTg2MDEyNzYuaHRtbA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,News18,"0 days, 5 hours, 37 minutes, 57 seconds ago",Delhi,Ministry of Coal,0.9684202075004578,0.031579792499542236,0.031579792499542236,NEG
47,Readout of Secretary Raimondo's Meeting with Minister of External ... - US Department of Commerce,Readout of Secretary Raimondo's Meeting with Minister of External ...  US Department of Commerce,2023-09-29 23:07:56,https://news.google.com/rss/articles/CBMieGh0dHBzOi8vd3d3LmNvbW1lcmNlLmdvdi9uZXdzL3ByZXNzLXJlbGVhc2VzLzIwMjMvMDkvcmVhZG91dC1zZWNyZXRhcnktcmFpbW9uZG9zLW1lZXRpbmctbWluaXN0ZXItZXh0ZXJuYWwtYWZmYWlycy1pbmRpYdIBAA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,US Department of Commerce,"3 days, 15 hours, 32 minutes, 27 seconds ago",Delhi,Ministry of Commerce & Industry,0.9773547053337097,0.022645294666290283,0.022645294666290283,NEU
48,Summary Readout of Deputy Secretary Don Graves' Travel to Tokyo - US Department of Commerce,Summary Readout of Deputy Secretary Don Graves' Travel to Tokyo  US Department of Commerce,2023-09-29 14:34:47,https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LmNvbW1lcmNlLmdvdi9uZXdzL3ByZXNzLXJlbGVhc2VzLzIwMjMvMDkvc3VtbWFyeS1yZWFkb3V0LWRlcHV0eS1zZWNyZXRhcnktZG9uLWdyYXZlcy10cmF2ZWwtdG9reW_SAQA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,US Department of Commerce,"4 days, 0 hours, 5 minutes, 36 seconds ago",Delhi,Ministry of Commerce & Industry,0.9789157509803772,0.021084249019622803,0.021084249019622803,NEU
49,Remarks by Deputy Secretary of Commerce Don Graves at Temple ... - US Department of Commerce,Remarks by Deputy Secretary of Commerce Don Graves at Temple ...  US Department of Commerce,2023-09-27 14:33:22,https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LmNvbW1lcmNlLmdvdi9uZXdzL3NwZWVjaGVzLzIwMjMvMDkvcmVtYXJrcy1kZXB1dHktc2VjcmV0YXJ5LWNvbW1lcmNlLWRvbi1ncmF2ZXMtdGVtcGxlLXVuaXZlcnNpdHktamFwYW7SAQA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,US Department of Commerce,"6 days, 0 hours, 7 minutes, 1 seconds ago",Delhi,Ministry of Commerce & Industry,0.9776931405067444,0.022306859493255615,0.022306859493255615,NEU
50,"Experts say RCEP helps Cambodia diversify economy, exports - Xinhua","Experts say RCEP helps Cambodia diversify economy, exports  Xinhua",2023-10-03 01:56:15,https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vZW5nbGlzaC5uZXdzLmNuLzIwMjMxMDAzLzUzYjAyMDM1NDExZDQyY2ViNGRkZTE0YTZhY2VkNzI4L2MuaHRtbNIBAA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Xinhua,"0 days, 12 hours, 44 minutes, 8 seconds ago",Delhi,Ministry of Commerce & Industry,0.7675116658210754,0.23248833417892456,0.23248833417892456,POS
51,Summary Readout of Deputy Secretary Don Graves Travel to Seoul - US Department of Commerce,Summary Readout of Deputy Secretary Don Graves Travel to Seoul  US Department of Commerce,2023-09-22 07:00:00,https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LmNvbW1lcmNlLmdvdi9uZXdzL3ByZXNzLXJlbGVhc2VzLzIwMjMvMDkvc3VtbWFyeS1yZWFkb3V0LWRlcHV0eS1zZWNyZXRhcnktZG9uLWdyYXZlcy10cmF2ZWwtc2VvdWzSAQA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,US Department of Commerce,"11 days, 7 hours, 40 minutes, 23 seconds ago",Delhi,Ministry of Commerce & Industry,0.9796807765960693,0.020319223403930664,0.020319223403930664,NEU
52,NewsClick journalist homes raided by Delhi Police - The Business Standard,NewsClick journalist homes raided by Delhi Police  The Business Standard,2023-10-03 08:21:07,https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3LnRic25ld3MubmV0L3dvcmxkL25ld3NjbGljay1qb3VybmFsaXN0LWhvbWVzLXJhaWRlZC1kZWxoaS1wb2xpY2UtNzExMzAy0gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,The Business Standard,"0 days, 6 hours, 19 minutes, 19 seconds ago",Delhi,Ministry of Communications,0.7623711228370667,0.23762887716293335,0.23762887716293335,NEG
53,"Maharashtra hospital deaths: Congress demands probe, slams state health apparatus - NewsDrum","Maharashtra hospital deaths: Congress demands probe, slams state health apparatus  NewsDrum",2023-10-03 08:43:26,https://news.google.com/rss/articles/CBMieGh0dHBzOi8vd3d3Lm5ld3NkcnVtLmluL25hdGlvbmFsL21haGFyYXNodHJhLWhvc3BpdGFsLWRlYXRocy1jb25ncmVzcy1kZW1hbmRzLXByb2JlLXNsYW1zLXN0YXRlLWhlYWx0aC1hcHBhcmF0dXMtMTQzMDExNdIBeGh0dHBzOi8vd3d3Lm5ld3NkcnVtLmluL25hdGlvbmFsL21haGFyYXNodHJhLWhvc3BpdGFsLWRlYXRocy1jb25ncmVzcy1kZW1hbmRzLXByb2JlLXNsYW1zLXN0YXRlLWhlYWx0aC1hcHBhcmF0dXMtMTQzMDExNQ?oc=5&hl=en-IN&gl=IN&ceid=IN:en,NewsDrum,"0 days, 5 hours, 57 minutes, 0 seconds ago",Delhi,Ministry of Communications,0.8014196157455444,0.19858038425445557,0.19858038425445557,NEG
54,Strong Japan-India Relationship Good for Indo-Pacific Security ... - The Japan News,Strong Japan-India Relationship Good for Indo-Pacific Security ...  The Japan News,2023-10-03 08:45:00,https://news.google.com/rss/articles/CBMiQ2h0dHBzOi8vamFwYW5uZXdzLnlvbWl1cmkuY28uanAvd29ybGQvYXNpYS1wYWNpZmljLzIwMjMxMDAzLTE0MDUyOC_SAQA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,The Japan News,"0 days, 5 hours, 55 minutes, 27 seconds ago",Delhi,Ministry of Company Affairs,0.9369469881057739,0.06305301189422607,0.06305301189422607,POS
55,Dettol and NDTV's Banega Swasth India Celebrates the Launch of ... - Press Trust of India,Dettol and NDTV's Banega Swasth India Celebrates the Launch of ...  Press Trust of India,2023-10-03 07:40:19,https://news.google.com/rss/articles/CBMiqAFodHRwczovL3d3dy5wdGluZXdzLmNvbS9wdGkvZGV0dG9sLWFuZC1uZHR2LXMtYmFuZWdhLXN3YXN0aC1pbmRpYS1jZWxlYnJhdGVzLXRoZS1sYXVuY2gtb2YtaXRzLTEwdGgtc2Vhc29uLXJvcGVzLWluLWF5dXNobWFubi1raHVycmFuYS1hcy1jYW1wYWlnbi1hbWJhc3NhZG9yLzY1MzQ0Lmh0bWzSAQA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Press Trust of India,"0 days, 7 hours, 0 minutes, 8 seconds ago",Delhi,Ministry of Company Affairs,0.8244401812553406,0.17555981874465942,0.17555981874465942,POS
56,Spanish seafood groups join forces to urge government to ban ... - IntraFish,Spanish seafood groups join forces to urge government to ban ...  IntraFish,2023-10-03 04:01:00,https://news.google.com/rss/articles/CBMiiAFodHRwczovL3d3dy5pbnRyYWZpc2guY29tL2xlZ2FsL3NwYW5pc2gtc2VhZm9vZC1ncm91cHMtam9pbi1mb3JjZXMtdG8tdXJnZS1nb3Zlcm5tZW50LXRvLWJhbi1mcmF1ZHVsZW50LXBsYW50LWJhc2VkLXByb2R1Y3RzLzItMS0xNTI3NzAz0gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,IntraFish,"0 days, 10 hours, 39 minutes, 31 seconds ago",Delhi,"Ministry of Consumer Affairs, Food & Public Distribution",0.826545774936676,0.17345422506332397,0.17345422506332397,NEU
57,RBI steps up interaction with govt to have better grip on food prices - Times of India,RBI steps up interaction with govt to have better grip on food prices  Times of India,2023-10-02 23:18:00,https://news.google.com/rss/articles/CBMikgFodHRwczovL20udGltZXNvZmluZGlhLmNvbS9idXNpbmVzcy9pbmRpYS1idXNpbmVzcy9yYmktc3RlcHMtdXAtaW50ZXJhY3Rpb24td2l0aC1nb3Z0LXRvLWhhdmUtYmV0dGVyLWdyaXAtb24tZm9vZC1wcmljZXMvYXJ0aWNsZXNob3cvMTA0MTE2MjE3LmNtc9IBlgFodHRwczovL20udGltZXNvZmluZGlhLmNvbS9idXNpbmVzcy9pbmRpYS1idXNpbmVzcy9yYmktc3RlcHMtdXAtaW50ZXJhY3Rpb24td2l0aC1nb3Z0LXRvLWhhdmUtYmV0dGVyLWdyaXAtb24tZm9vZC1wcmljZXMvYW1wX2FydGljbGVzaG93LzEwNDExNjIxNy5jbXM?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Times of India,"0 days, 15 hours, 22 minutes, 31 seconds ago",Delhi,"Ministry of Consumer Affairs, Food & Public Distribution",0.7173737287521362,0.28262627124786377,0.28262627124786377,NEU
58,Half of food products in Spain become more expensive despite price ... - Longview News-Journal,Half of food products in Spain become more expensive despite price ...  Longview News-Journal,2023-09-30 03:29:41,https://news.google.com/rss/articles/CBMiowFodHRwczovL3d3dy5uZXdzLWpvdXJuYWwuY29tL2hhbGYtb2YtZm9vZC1wcm9kdWN0cy1pbi1zcGFpbi1iZWNvbWUtbW9yZS1leHBlbnNpdmUtZGVzcGl0ZS1wcmljZS1jYXBzLWNvbnN1bWVyLWdyb3VwL3ZpZGVvX2I5OGViNDVhLTBmNzItNTQ5ZS1hNDM1LWVkMDFlZTZjYzVkZS5odG1s0gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Longview News-Journal,"3 days, 11 hours, 10 minutes, 50 seconds ago",Delhi,"Ministry of Consumer Affairs, Food & Public Distribution",0.5923709273338318,0.4076290726661682,0.4076290726661682,NEG
59,"My Kia Seltos was damaged during service by KUN Kia, Ambattur ... - Team-BHP","My Kia Seltos was damaged during service by KUN Kia, Ambattur ...  Team-BHP",2023-10-03 03:48:47,https://news.google.com/rss/articles/CBMihgFodHRwczovL3d3dy50ZWFtLWJocC5jb20vZm9ydW0vaW5kaWFuLWNhci1kZWFsZXJzaGlwcy8yNzEzNzAtbXkta2lhLXNlbHRvcy1kYW1hZ2VkLWR1cmluZy1zZXJ2aWNlLWt1bi1raWEtYW1iYXR0dXItY2F1Z2h0LWRhc2hjYW0uaHRtbNIBAA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Team-BHP,"0 days, 10 hours, 51 minutes, 44 seconds ago",Delhi,"Ministry of Consumer Affairs, Food & Public Distribution",0.9476480484008789,0.052351951599121094,0.052351951599121094,NEG
60,"India tightens wheat stocks limits, no plan to axe import tax - Reuters","India tightens wheat stocks limits, no plan to axe import tax  Reuters",2023-09-14 07:00:00,https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LnJldXRlcnMuY29tL21hcmtldHMvY29tbW9kaXRpZXMvaW5kaWEtcmVsZWFzZS1tb3JlLXdoZWF0LXN0b2Nrcy1yZWR1Y2UtcHJpY2VzLTIwMjMtMDktMTQv0gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Reuters,"19 days, 7 hours, 40 minutes, 31 seconds ago",Delhi,"Ministry of Consumer Affairs, Food & Public Distribution",0.9638591408729553,0.03614085912704468,0.03614085912704468,NEU
61,"G20 in Delhi, US ties, Global South leadership: Decoding Beijing worldview through Chinese press - Newslaundry","G20 in Delhi, US ties, Global South leadership: Decoding Beijing worldview through Chinese press  Newslaundry",2023-10-03 08:40:27,https://news.google.com/rss/articles/CBMihAFodHRwczovL3d3dy5uZXdzbGF1bmRyeS5jb20vMjAyMy8xMC8wMy9nMjAtaW4tZGVsaGktdXMtdGllcy1nbG9iYWwtc291dGgtbGVhZGVyc2hpcC1kZWNvZGluZy1iZWlqaW5nLXdvcmxkdmlldy10aHJvdWdoLWNoaW5lc2UtcHJlc3PSAZQBaHR0cHM6Ly93d3cubmV3c2xhdW5kcnkuY29tL2FtcC9zdG9yeS8yMDIzJTJGMTAlMkYwMyUyRmcyMC1pbi1kZWxoaS11cy10aWVzLWdsb2JhbC1zb3V0aC1sZWFkZXJzaGlwLWRlY29kaW5nLWJlaWppbmctd29ybGR2aWV3LXRocm91Z2gtY2hpbmVzZS1wcmVzcw?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Newslaundry,"0 days, 6 hours, 0 minutes, 7 seconds ago",Delhi,Ministry of Cooperation,0.9596187472343445,0.04038125276565552,0.04038125276565552,NEU
62,NewsClick journalist homes raided by Delhi Police - The Business Standard,NewsClick journalist homes raided by Delhi Police  The Business Standard,2023-10-03 08:21:07,https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3LnRic25ld3MubmV0L3dvcmxkL25ld3NjbGljay1qb3VybmFsaXN0LWhvbWVzLXJhaWRlZC1kZWxoaS1wb2xpY2UtNzExMzAy0gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,The Business Standard,"0 days, 6 hours, 19 minutes, 27 seconds ago",Delhi,Ministry of Cooperation,0.7623711228370667,0.23762887716293335,0.23762887716293335,NEG
63,"Indian police launch raids on journalists, activists - World - Business Recorder","Indian police launch raids on journalists, activists - World  Business Recorder",2023-10-03 08:11:40,https://news.google.com/rss/articles/CBMiJ2h0dHBzOi8vd3d3LmJyZWNvcmRlci5jb20vbmV3cy80MDI2NjIyM9IBAA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Business Recorder,"0 days, 6 hours, 28 minutes, 54 seconds ago",Delhi,Ministry of Cooperation,0.5150291323661804,0.4849708676338196,0.4849708676338196,NEU
